queue,priority_rank,priority,track,source_dataset,chamber_id,start_datetime,end_datetime,track_score,management_score,environment_score,tier,reason,recommended_action,environment_temp_policy,environment_temp_label,environment_temp_action
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-11-26,2021-11-26 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD2.2,2021-11-26,2021-11-26 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-11-26,2021-11-26 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-11-26,2021-11-26 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-11-26,2021-11-26 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC2.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD2.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-11-30,2021-11-30 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC2.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-12-03,2021-12-03 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-08-05,2022-08-05 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-08-05,2022-08-05 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-08-05,2022-08-05 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF3.3,2022-08-05,2022-08-05 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF2.4,2022-09-20,2022-09-20 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC3.4,2022-11-04,2022-11-04 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF2.4,2022-11-04,2022-11-04 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC2.4,2022-11-11,2022-11-11 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC3.4,2022-11-11,2022-11-11 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD2.4,2022-11-11,2022-11-11 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD3.4,2022-11-11,2022-11-11 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF2.4,2022-11-11,2022-11-11 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC3.4,2022-11-15,2022-11-15 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD2.4,2022-11-15,2022-11-15 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF2.4,2022-11-15,2022-11-15 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC3.4,2022-11-18,2022-11-18 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD3.4,2022-11-18,2022-11-18 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD2.4,2022-11-21,2022-11-21 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF3.4,2022-11-21,2022-11-21 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD3.4,2022-11-25,2022-11-25 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC3.4,2022-12-02,2022-12-02 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC3.4,2022-12-06,2022-12-06 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF2.4,2022-12-06,2022-12-06 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF3.4,2022-12-06,2022-12-06 23:59:59,0.8999999999999999,0.0,0.8999999999999999,medium,"policy:caution rule: environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-06-17,2022-06-17 23:59:59,0.6,0.0,0.6,medium,policy:caution rule: environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-08-09,2022-08-09 23:59:59,0.6,0.0,0.6,medium,policy:caution rule: environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-08-09,2022-08-09 23:59:59,0.6,0.0,0.6,medium,policy:caution rule: environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-08-16,2022-08-16 23:59:59,0.6,0.0,0.6,medium,policy:caution rule: environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-08-16,2022-08-16 23:59:59,0.6,0.0,0.6,medium,policy:caution rule: environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-08-16,2022-08-16 23:59:59,0.6,0.0,0.6,medium,policy:caution rule: environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF3.3,2022-08-16,2022-08-16 23:59:59,0.6,0.0,0.6,medium,policy:caution rule: environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-09-14,2021-09-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-09-14,2021-09-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC2.2,2021-09-14,2021-09-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-09-14,2021-09-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-09-14,2021-09-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-09-14,2021-09-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-09-21,2021-09-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC2.2,2021-09-21,2021-09-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-09-21,2021-09-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD2.2,2021-09-21,2021-09-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-09-21,2021-09-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-09-24,2021-09-24 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-09-28,2021-09-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-09-28,2021-09-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-09-28,2021-09-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-10-01,2021-10-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-10-01,2021-10-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-10-01,2021-10-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-10-01,2021-10-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-10-01,2021-10-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-10-01,2021-10-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-10-05,2021-10-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-10-05,2021-10-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-10-05,2021-10-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-10-08,2021-10-08 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-10-12,2021-10-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-10-12,2021-10-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-10-12,2021-10-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-10-15,2021-10-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-10-15,2021-10-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-10-15,2021-10-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF3.2,2021-10-15,2021-10-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-10-19,2021-10-19 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-10-19,2021-10-19 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
